"id";"funcloc";"material_number";"equipment_description";"status";"sort_field";"unique_id";"qr_code_link";"created_at";"updated_at"
"EMO004588";"FP-01-PM8-PMA-CRN3-CTR2";"10010506";"CRANE MOTOR;380V,50Hz,0.46KW,8P,2.5A";"Installed";"PM8.CRN3.CTR2/M2A";"3974";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3974";"2023-10-21 12:19:21";NULL
"EMO004589";"FP-01-PM8-PMA-CRN3-CTR2";;"CRANE MOTOR;380V,50Hz,0.46KW,8P,2.5A";"Installed";"PM8.CRN3.CTR2/M2B";"4002";"https://www.safesave.info/MIC.php?id=Fajar-MotorList4002";"2023-10-21 12:19:21";NULL
"EMO004590";"FP-01-PM8-PMA-CRN3-HST2";;"CRANE MOTOR;380V,50Hz,21.7KW,2P,43A";"Installed";"PM8.CRN3.HST2/M";"3972";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3972";"2023-10-21 12:19:21";NULL
"EMO004591";"FP-01-PM8-PMA-CRN3-LTR2";"10010639";"CRANE MOTOR;380V,50Hz,0.88KW,8P,4.1A";"Installed";"PM8.CRN3.LTR2/M";"3971";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3971";"2023-10-21 12:19:21";NULL
"EMO004606";"FP-01-PM8-WRE-TPWR-DO03";"10036587";"AC MOTOR;380V,50Hz,0.15kW,8P,80M,B5";"Installed";"PM8.W-DR-2–2/M";"3822";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3822";"2023-10-21 12:19:21";NULL
"EMO004607";"FP-01-PM8-WRE-TPWR-DO04";"10028991";"AC MOTOR;380V,50Hz,0.37kW,6P,80M,B5";"Installed";"PM8.WR–4–2/M";"3908";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3908";"2023-10-21 12:19:21";NULL
"EMO004608";"FP-01-PM8-WRE-TPWR-DO05";"10028991";"AC MOTOR;380V,50Hz,0.37kW,6P,80M,B5";"Installed";"PM8.WR–5–2/M";"3907";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3907";"2023-10-21 12:19:21";NULL
"EMO004609";"FP-01-PM8-WRE-TPWR-DO06";"10028991";"AC MOTOR;380V,50Hz,0.37kW,6P,80M,B5";"Installed";"PM8.WR–6–2/M";"3909";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3909";"2023-10-21 12:19:21";NULL
"EMO004610";"FP-01-PM8-WRE-BTWR-DO01";;"BAUER,BK60-11U/D09XA4,3KW,400V,6.8A,14RPM";"Installed";"PM8.W–BR–3/DO/GM/M";"3658";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3658";"2023-10-21 12:19:21";NULL
"EMO004618";"FP-01-PM8-WRE-BTWR-DO09";"10028991";"AC MOTOR;380V,50Hz,0.37kW,6P,80M,B5";"Installed";"PM8.WR–3–4/M";"3906";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3906";"2023-10-21 12:19:21";NULL
"EMO004623";"FP-01-PM8-VAS-P630";;"CUTES,YE3-132-M-4,5.5KW,11.2A,4P,380V";"Installed";"PM8.VAS/P-SP-12(M)";"3747";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3747";"2023-10-21 12:19:21";NULL
"EMO004624";"FP-01-PM8-VAS-P640";;"CUTES,YE3-132-M-4,7.5KW,15A,4P,380V";"Installed";"PM8.VAS/P-SP-13(M)";"3748";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3748";"2023-10-21 12:19:21";NULL
"EMO004625";"FP-01-PM8-VAS-P650";;"CUTES,YE3-132-M-4,7.5KW,15A,4P,380V";"Installed";"PM8.VAS/P-SP-14(M)";"3749";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3749";"2023-10-21 12:19:21";NULL
"EMO004626";"FP-01-PM8-VAS-P660";;"CUTES,YE3-132-M-4,5.5KW,11.2A,4P,380V";"Installed";"PM8.VAS/P-SP-15(M)";"3750";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3750";"2023-10-21 12:19:21";NULL
"EMO004627";"FP-01-PM8-VAS-P670";;"CUTES,YE3-132-M-4,7.5KW,15A,4P,380V";"Installed";"PM8.VAS/P-SP-16(M)";"3751";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3751";"2023-10-21 12:19:21";NULL
"EMO004628";"FP-01-PM8-VAS-P680";;"MARATHON,HJN1,160M-4,11KW,22.2A,4P,380V";"Installed";"PM8.VAS/P-SW-10(M)";"3752";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3752";"2023-10-21 12:19:21";NULL
"EMO004630";"FP-01-SP8-OCC-DP01-CN12";;"TAIMEN,180L,22KW,43A,4P,380V";"Installed";"SP8_DP_CN12_M";"3811";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3811";"2023-10-21 12:19:21";NULL
"EMO004631";"FP-01-SP8-OCC-DP01-CN13";;"TAIMEN,180L,22KW,43A,4P,380V";"Installed";"SP8_DP_CN13_M";"3812";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3812";"2023-10-21 12:19:21";NULL
"EMO004632";"FP-01-SP8-OCC-DP01-AP11";;"ABB,M2,BAX,200MLB,22KW,46.7A,4P,380V";"Installed";"SP8_DP_AP11_M";"3809";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3809";"2023-10-21 12:19:21";NULL
"EMO004633";"FP-01-SP8-OCC-DP01-AP12";;"ABB,M2,BAX,200MLB,22KW,46.7A,4P,380V";"Installed";"SP8_DP_AP12_M";"3810";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3810";"2023-10-21 12:19:21";NULL
"EMO004634";"FP-01-SP8-OCC-DP01-MD01";;"NMI,400LA-BAS,900KW,205A,4P,3KV";"Installed";"SP8_DP_MD01_M";"3813";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3813";"2023-10-21 12:19:21";NULL
"EMO004635";"FP-01-SP8-OCC-DP01-MD02";;"NMI,400LA-BAS,900KW,205A,4P,3KV";"Installed";"SP8_DP_MD02_M";"3814";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3814";"2023-10-21 12:19:21";NULL
"EMO004636";"FP-01-SP8-OCC-DP01-OU11";;"BV,4A2-112,N4,B35,4KW,6.28A,4P,400V";"Installed";"SP8_DP_OU11_M";"3815";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3815";"2023-10-21 12:19:21";NULL
"EMO004637";"FP-01-SP8-OCC-DP01-OU12";;"BV,4A2-112,N4,B35,4KW,6.28A,4P,400V";"Installed";"SP8_DP_OU12_M";"3816";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3816";"2023-10-21 12:19:21";NULL
"EMO004638";"FP-01-SP8-OCC-DP01-PP15";;"ABB,M3,BP355,LKB81,315KW,611A,6P,IMB3-IMLOOL";"Installed";"SP8_DP_PP15_M";"3817";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3817";"2023-10-21 12:19:21";NULL
"EMO004639";"FP-01-SP8-OCC-DP01-PP16";;"ABB,M3,BP355,LKB81,315KW,611A,6P,IMB3-IMLOOL";"Installed";"SP8_DP_PP16_M";"3818";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3818";"2023-10-21 12:19:21";NULL
"EMO004640";"FP-01-SP8-WWS-P321";"10027147";"MOTORAC,HXUR,STROMBERG,90KW,173A,4P380V";"Installed";"SP8.WWS/P-W-3(M)";"3867";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3867";"2023-10-21 12:19:21";NULL
"EMO004641";"FP-01-PM8-RHD-STRP";;"SEW,DRS 90M8/2BEI,1.3KW,3.30A,8P,380V";"Installed";"PM8-STRP-M01 UP/DOWN/M";"3724";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3724";"2023-10-21 12:19:21";NULL
"EMO004643";"FP-01-PM8-RHD-STRP";;"AC MOTOR#03;380V,50Hz,0.75kW,4P,1.8A";"Installed";"PM8-STRP-M03";"3726";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3726";"2023-10-21 12:19:21";NULL
"EMO004644";"FP-01-SP8-EFF-P301";;"AC MOTOR;380V,50Hz,55kW,4P";"Installed";"SP8_EFF_PDP1_M";"3797";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3797";"2023-10-21 12:19:21";NULL
"EMO004875";"FP-01-PM3-MCL-GRP1-MCL1";"10026633";"MOTOR,SERVO,RML 14CA,KMF, 908-00006";"Installed";"PM3.MCL.BEAM1/M";"2116";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2116";"2023-10-21 12:19:21";NULL
"EMO004876";"FP-01-PM3-MCL-GRP2-MCL2A";"10026633";"MOTOR,SERVO,RML 14CA,KMF, 908-00006";"Installed";"PM3.MCL.BEAM2.TOP/M";"2115";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2115";"2023-10-21 12:19:21";NULL
"EMO004877";"FP-01-PM3-MCL-GRP2-MCL2B";"10026633";"MOTOR,SERVO,RML 14CA,KMF, 908-00006";"Installed";"PM3.MCL.BEAM3.BTM/M";"2114";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2114";"2023-10-21 12:19:21";NULL
"EMO004893";"FP-01-PM1-STC-T254-P268";;"MOTOR AC;7,5KW;16,3A;4P;380V;B";"Installed";"PM1.STC.T(FL)1/P2/M";"354";"https://www.safesave.info/MIC.php?id=Fajar-MotorList354";"2023-10-26 14:45:21";NULL
"EMO004905";"FP-01-PM1-HOO-ECO1-BL13";;"MOTOR AC;TECO;AEEB ;55KW;105A;4P;380V;B";"Installed";"PM1.HOO.ECO1/IDF/M";"419";"https://www.safesave.info/MIC.php?id=Fajar-MotorList419";"2023-10-26 14:45:21";NULL
"EMO004906";"FP-01-PM8-DRY-SZPR-SHCR";"10022654";"AC MOTOR;380V,50Hz,22kW,4P,180M,B3";"Installed";"PM8.SZPR-SHCR/E";"3890";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3890";"2023-10-21 12:19:21";NULL
"EMO004926";"FP-01-PM3-WRS-T034-P057";"10010549";"AC MOTOR;380V,50Hz,30kW,4P,200M,B3";"Installed";"SP3.C35.P81/M";"1915";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1915";"2023-10-21 12:19:21";NULL
"EMO004937";"FP-01-PM1-STA-T250-A113";;"AC MOTOR;380V,50Hz,0.75kW,4P,80M,V1";"Installed";"PM1.STA.T17/A/M";"541";"https://www.safesave.info/MIC.php?id=Fajar-MotorList541";"2023-10-26 14:45:21";NULL
"EMO004947";"FP-01-CH1-STA-T234-P239";;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";"Installed";"CH1.STA.T3/P1/M";"583";"https://www.safesave.info/MIC.php?id=Fajar-MotorList583";"2023-10-26 14:45:21";NULL
"EMO004955";"FP-01-SP3-APS-T023-P037";;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";"Installed";"SP3.C24/P51/M";"2036";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2036";"2023-10-21 12:19:21";NULL
"EMO004978";"FP-01-SP1-CLD-T086-P117";;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";"Installed";"SP1.CL.C15/P1/M";"118";"https://www.safesave.info/MIC.php?id=Fajar-MotorList118";"2023-10-26 14:45:21";NULL
"EMO004984";"FP-01-PM3-APS-SR12";;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";"Installed";"PM3.AP03/M";"2051";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2051";"2023-10-21 12:19:21";NULL
"EMO005000";"FP-01-SP1-OCC-T045-P058";;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";"Installed";"SP1.MW.C1/P1/M";"820";"https://www.safesave.info/MIC.php?id=Fajar-MotorList820";"2023-10-26 14:45:21";NULL
"EMO005002";"FP-01-PM1-LUB-T268";;"AC MOTOR;380V,50Hz,3kW,2P,100L,B3";"Installed";"PM1.LUB.T3/OFF.LINE/P/M";"543";"https://www.safesave.info/MIC.php?id=Fajar-MotorList543";"2023-10-26 14:45:21";NULL
"EMO005003";"FP-01-SP8-OCC-DP01-LRC1";"10035729";"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";"Installed";"SP8.LRC1/COMPACTOR1/M";"3899";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3899";"2023-10-21 12:19:21";NULL
"EMO005004";"FP-01-SP8-OCC-DP01-LRC2";"10035729";"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";"Installed";"SP8.LRC2/COMPACTOR2/M";"3900";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3900";"2023-10-21 12:19:21";NULL
"EMO005009";"FP-01-FN1-CUT-CYK1";;"AC MOTOR;380V,50Hz,0.55kW,4P,80M";"Installed";"FIN1.CYKLOP 1.BOTT TABLE/GB/M";"794";"https://www.safesave.info/MIC.php?id=Fajar-MotorList794";"2023-10-26 14:45:21";NULL
"EMO005014";"FP-01-CH1-COT-T218-A081";;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";"Installed";"PM1.COT.T(CA)2/AGT/M";"606";"https://www.safesave.info/MIC.php?id=Fajar-MotorList606";"2023-10-26 14:45:21";NULL
"EMO005016";"FP-01-PM8-APS-TRMJ";;"RANDAX,TYPERXA207,30KW,46A,2P,400V";"Installed";"PM8.APS.TRMJ/M";"3549";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3549";"2023-10-21 12:19:21";NULL
"EMO005019";"FP-01-PM8-WRE-BTWR-DO08";;"AC MOTOR;380V,50Hz,0.37kW,6P";"Installed";"PM8.WR–2–2/M";"3820";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3820";"2023-10-21 12:19:21";NULL
"EMO005023";"FP-01-CH1-COT-T218-P221";"10027122";"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";"Installed";"PM1.COT.T(CA)2/P1/M";"705";"https://www.safesave.info/MIC.php?id=Fajar-MotorList705";"2023-10-26 14:45:21";NULL
"EMO005030";"FP-01-CH1-HPO-T295-P319";;"AC MOTOR;380V,50Hz,7.5kW,2P,132S,B3";"Installed";"CH1.HPO.T1/P2/M";"569";"https://www.safesave.info/MIC.php?id=Fajar-MotorList569";"2023-10-26 14:45:21";NULL
"EMO005039";"FP-01-PM3-VAS-T061-P069";"10010596";"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";"Installed";"PM3-VS6/P67/M";"1935";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1935";"2023-10-21 12:19:21";NULL
"EMO005052";"FP-01-SP8-BRS-TH30-BL02";"10010909";"AC MOTOR;380V,50Hz,1.5kW,2P,90L,B3";"Installed";"SP8.BRS/J1PE20BM01V01-M04";"3794";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3794";"2023-10-21 12:19:21";NULL
"EMO005062";"FP-01-SP3-OCC-DP01-MD01";"10035583";"AC MOTOR;3000V,50Hz,900kW,4P,400L,B3";"Installed";"SP3_DP_MD01/M";"2012";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2012";"2023-10-21 12:19:21";NULL
"EMO005063";"FP-01-SP3-OCC-DP01-MD02";"10035583";"AC MOTOR;3000V,50Hz,900kW,4P,400L,B3";"Installed";"SP3_DP_MD02/M";"2013";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2013";"2023-10-21 12:19:21";NULL
"EMO005064";"FP-01-SP3-OCC-DP01-OU11";;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";"Installed";"SP3_DP_OU11/P/M";"2014";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2014";"2023-10-21 12:19:21";NULL
"EMO005065";"FP-01-SP3-OCC-DP01-OU12";;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";"Installed";"SP3_DP_OU12/P/M";"2015";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2015";"2023-10-21 12:19:21";NULL
"EMO005066";"FP-01-SP3-OCC-DP01-AP12";;"AC MOTOR;380V,50Hz,22kW,6P,200L,B3";"Installed";"SP3_DP_AP12/AGT/M";"2016";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2016";"2023-10-21 12:19:21";NULL
"EMO005067";"FP-01-SP3-OCC-DP01-AP13";;"AC MOTOR;380V,50Hz,22kW,6P,200L,B3";"Installed";"SP3_DP_AP13/AGT/M";"2017";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2017";"2023-10-21 12:19:21";NULL
"EMO005068";"FP-01-SP3-OCC-DP01-PP15";"10035558";"AC MOTOR;380V,50Hz,315kW,8P,355L,B3";"Installed";"SP3_DP_PP15/5102P3/M";"2018";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2018";"2023-10-21 12:19:21";NULL
"EMO005069";"FP-01-SP3-OCC-DP01-PP16";"10035558";"AC MOTOR;380V,50Hz,315kW,8P,355L,B3";"Installed";"SP3_DP_PP16/5102P4/M";"2020";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2020";"2023-10-21 12:19:21";NULL
"EMO005070";"FP-01-SP3-OCC-DP01-PP15";;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";"Installed";"SP3_DP_PP15/FAN/M";"2019";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2019";"2023-10-21 12:19:21";NULL
"EMO005071";"FP-01-SP3-OCC-DP01-PP16";;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";"Installed";"SP3_DP_PP16/FAN/M";"2021";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2021";"2023-10-21 12:19:21";NULL
"EMO005072";"FP-01-SP3-OCC-DP01-LRC1";"10035729";"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";"Installed";"SP3.DP1.LRC1/COMPACTOR1/M";"2026";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2026";"2023-10-21 12:19:21";NULL
"EMO005073";"FP-01-SP3-OCC-DP01-LRC2";"10035729";"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";"Installed";"SP3.DP1.LRC2/COMPACTOR2/M";"2028";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2028";"2023-10-21 12:19:21";NULL
"EMO005074";"FP-01-SP3-OCC-DP01-LRC1";;"AC MOTOR;380V,50Hz,0.55kW,4P,80M,B5";"Installed";"SP3.DP1.LRC1/COMPACTOR1/FAN/M";"2027";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2027";"2023-10-21 12:19:21";NULL
"EMO005075";"FP-01-SP3-OCC-DP01-LRC2";;"AC MOTOR;380V,50Hz,0.55kW,4P,80M,B5";"Installed";"SP3.DP1.LRC2/COMPACTOR2/FAN/M";"2029";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2029";"2023-10-21 12:19:21";NULL
"EMO005076";"FP-01-SP3-OCC-DP01-LRC1-HD10";;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,V1";"Installed";"SP3_LRC_HD10/HYD_COMPACTOR/M";"2030";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2030";"2023-10-21 12:19:21";NULL
"EMO005077";"FP-01-SP3-OCC-DP01-LRC2-HD11";;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,V1";"Installed";"SP3_LRC_HD11/HYD_COMPACTOR/M";"2031";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2031";"2023-10-21 12:19:21";NULL
"EMO005078";"FP-01-SP3-OCC-SR19";"10036932";"AC MOTOR;380V,50Hz,90kW,4P,280M,V5";"Installed";"SP3.OCC.SR19/TC(S)/M";"2032";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2032";"2023-10-21 12:19:21";NULL
"EMO005079";"FP-01-SP3-OCC-SR20";"10036932";"AC MOTOR;380V,50Hz,90kW,4P,280M,V5";"Installed";"SP3.OCC.SR20/TC(S)/M";"2033";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2033";"2023-10-21 12:19:21";NULL
"EMO005083";"FP-01-SP3-OCC-T112-P196";;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";"Installed";"SP3.OCC.T112.P196/P/M";"2040";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2040";"2023-10-21 12:19:21";NULL
"EMO005084";"FP-01-SP3-OCC-T112-P197";;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";"Installed";"SP3.OCC.T112.P197/P/M";"2041";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2041";"2023-10-21 12:19:21";NULL
"EMO005088";"FP-01-SP3-RJS-RU03";;"AC MOTOR;380V,50Hz,0.55kW,4P,80M,B5";"Installed";"SP3.RJ07/M";"2035";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2035";"2023-10-21 12:19:21";NULL
"EMO005105";"FP-01-SP1-OCC-T363-P389";;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";"Installed";"SP1.OCC.T363.P389/P/M";"701";"https://www.safesave.info/MIC.php?id=Fajar-MotorList701";"2023-10-26 14:45:21";NULL
"EMO005106";"FP-01-SP1-OCC-SR48";;"AC MOTOR;380V,50Hz,90kW,4P,280M,V5";"Installed";"SP1.OCC.SR48/TC(S)/M";"803";"https://www.safesave.info/MIC.php?id=Fajar-MotorList803";"2023-10-26 14:45:21";NULL
"EMO005107";"FP-01-SP1-WRS-T098-P291";;"AC MOTOR;380V,50Hz,18.5kW,2P,160L,B3";"Installed";"SP1.WRS.T098.P291/P.SEAL_WTR/M";"700";"https://www.safesave.info/MIC.php?id=Fajar-MotorList700";"2023-10-26 14:45:21";NULL
"EMO005113";"FP-01-PM8-PRS-PRS1-SM02";"10037092";"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";"Installed";"PM8.P1-FR-5/STRECHER/M";"3910";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3910";"2023-10-21 12:19:21";NULL
"EMO005114";"FP-01-PM8-PRS-PRS1-SM03";"10037092";"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";"Installed";"PM8.P1-FR-10/STRECHER/M";"3911";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3911";"2023-10-21 12:19:21";NULL
"EMO005117";"FP-01-PM8-VAS-VP10-OU01";;"AC MOTOR;380V,50Hz,1.1kW,4P,90M,B3";"Installed";"PM8.VAS/P-VP-01/OU-GB/M";"3904";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3904";"2023-10-21 12:19:21";NULL
"EMO005118";"FP-01-PM8-VAS-VP30-OU03";;"AC MOTOR;380V,50Hz,1.1kW,4P,90M,B3";"Installed";"PM8.VAS/P-VP-03/OU-GB/M";"3903";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3903";"2023-10-21 12:19:21";NULL
"EMO005119";"FP-01-PM8-VAS-VP40-OU04";;"AC MOTOR;380V,50Hz,1.1kW,4P,90M,B3";"Installed";"PM8.VAS/P-VP-04/OU-GB/M";"3902";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3902";"2023-10-21 12:19:21";NULL
"EMO005120";"FP-01-PM8-VAS-VP50-OU05";;"AC MOTOR;380V,50Hz,1.1kW,4P,90M,B3";"Installed";"PM8.VAS/P-VP-05/OU-GB/M";"3901";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3901";"2023-10-21 12:19:21";NULL
"EMO005121";"FP-01-PM8-VAS-VP90-OU09";;"AC MOTOR;380V,50Hz,1.1kW,4P,90M,B3";"Installed";"PM8.VAS/P-VP-09/OU-GB/M";"3905";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3905";"2023-10-21 12:19:21";NULL
"EMO005123";"FP-01-SP8-OCC-DP01-PP15";;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";"Installed";"SP8_DP_PP15/FAN/M";"3894";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3894";"2023-10-21 12:19:21";NULL
"EMO005124";"FP-01-SP8-OCC-DP01-PP16";;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";"Installed";"SP8_DP_PP16/FAN/M";"3895";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3895";"2023-10-21 12:19:21";NULL
"EMO005125";"FP-01-SP8-RJS-TH40";;"AC MOTOR;380V,50Hz,0.75kW,4P,80M,B3";"Installed";"SP8.RJS/M-R-3/BL(M)";"3975";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3975";"2023-10-21 12:19:21";NULL
"EMO005126";"FP-01-PM8-VAS-FU60";;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";"Installed";"PM8.VAS.S-SV-10/M";"3979";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3979";"2023-10-21 12:19:21";NULL
"EMO005154";"FP-01-SP3-EFF-T116-P202";;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";"Installed";"SP3.P-DP-1/M";"2039";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2039";"2023-10-21 12:19:21";NULL
"EMO005155";"FP-01-SP3-OCC-DP01-CN12";;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";"Installed";"SP3_DP_CN12/M";"2010";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2010";"2023-10-21 12:19:21";NULL
"EMO005156";"FP-01-SP3-OCC-DP01-CN13";;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";"Installed";"SP3_DP_CN13/M";"2011";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2011";"2023-10-21 12:19:21";NULL
"EMO005162";"FP-01-PM3-RHD-STRP";;"DC MOTOR;24V,118W,6.5A,B-S1-IP54,GEFECNE";"Installed";"PM3.RHD.STRP/M_STRAP_FEED";"2143";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2143";"2023-10-21 12:19:21";NULL
"EMO005163";"FP-01-PM3-RHD-STRP";;"DC MOTOR;24V,118W,6.5A,B-S1-IP54,GEFECNE";"Installed";"PM3.RHD.STRP/M_TENSION";"2144";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2144";"2023-10-21 12:19:21";NULL
"EMO005164";"FP-01-PM3-RHD-STRP";;"DC MOTOR;24V,118W,6.5A,B-S1-IP54,GEFECNE";"Installed";"PM3.RHD.STRP/M_CUT_DIE";"2145";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2145";"2023-10-21 12:19:21";NULL
"EMO005229";"FP-01-SP3-OCC-T032-P049";"10010538";"AC MOTOR;380V,50HZ,110KW,2P,280M,B3";"Installed";"SP3.C33/P86/M";"1830";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1830";"2023-10-21 12:19:21";NULL
"EMO005243";"FP-01-PM3-CUT-RWD1-BL19";"10022957";"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";"Available";"PM3.RWD/BLW(VACUUM)/M";"2150";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2150";"2023-10-21 12:19:21";NULL
"EMO005248";"FP-01-PM8-VAS-P6A1";;"AC MOTOR;380V,50Hz,37kW,4P";"Installed";"PM8.VAS/P-SW-11/M";"3545";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3545";"2023-10-21 12:19:21";NULL
"EMO005252";"FP-01-PM1-STC-T252-P262";;;"Installed";"PM1.STC.T(DN)1/P1/M";"344";"https://www.safesave.info/MIC.php?id=Fajar-MotorList344";"2023-10-26 14:45:21";NULL
"EMO005253";"FP-01-PM1-STC-T253-P266";;;"Installed";"PM1.STC.T(DN)2/P2/M";"348";"https://www.safesave.info/MIC.php?id=Fajar-MotorList348";"2023-10-26 14:45:21";NULL
"EMO005300";"FP-01-PM8-RHD-STRP";;"AC MOTOR#02;380V,50Hz,0.75kW,4P,1.8A";"Installed";"PM8-STRP-M02";"3725";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3725";"2023-10-21 12:19:21";NULL
"EMO005305";"FP-01-PM1-STC-T253-P265";;;"Installed";"PM1.STC.T(DN)2/P1/M";"352";"https://www.safesave.info/MIC.php?id=Fajar-MotorList352";"2023-10-26 14:45:21";NULL
