"id";"emo_detail";"manufacture";"serial_number";"type";"power_rate";"power_unit";"voltage";"current_nominal";"frequency";"pole";"rpm";"bearing_de";"bearing_nde";"frame_type";"shaft_diameter";"phase_supply";"cos_phi";"efficiency";"ip_rating";"insulation_class";"duty";"connection_type";"nipple_grease";"greasing_type";"greasing_qty_de";"greasing_qty_nde";"length";"width";"height";"weight";"cooling_fan";"mounting"
"1860";"EMO002518";"ABB";"MK161005-AD";"MBT";"15";"kW";"380";"30";"50";"4";"1460";"6209";"6209";"160 L";"42";"3";;;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Horizontal"
"1861";"EMO000879";"ASEA";"100141";"M2AA";"30";"kW";"380";"59";"50";"6";"965";"_";"_";"200";"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"305";"318";"200";"0";;"Horizontal"
"1862";"EMO002859";"ABB";;;"3";"kW";"380";"6.5";"50";"4";"1450";;;;"0";"3";;;"55";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1863";"EMO001049";"TECO";"H2069897028";"AEEB";"22";"kW";"380";"44.3";"50";"4";"1455";"6311";"6310";"180L";"0";"3";;;"55";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"180";"0";"Internal";"Horizontal"
"1864";"EMO001048";"ABB";"GS6024193";"QU";"11";"kW";"380";"22.5";"50";"4";"1460";;;"160M";"0";"3";"0.83";;"55";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Horizontal"
"1865";"EMO001047";"TECO";"P65B003201219";"AEEB";"11";"kW";"380";"21.5";"60";"4";"1455";"6309";"6307";"160M";"0";"3";;;"55";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Horizontal"
"1866";"EMO003366";"TECO";"P9524641";"AEVB";"11";"kW";"380";"21.5";"50";"4";"1455";"6309";"6307";"160M";"0";"3";;;"55";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Vertical"
"1867";"EMO003364";"TECO";"P9524781";"AEVB";"4";"kW";"380";"9.1";"50";"4";"1445";"6306";"6306";"112M";"0";"3";;;"55";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"112";"0";"Internal";"Vertical"
"1868";"EMO000853";"ABB";"2234444C";"M2BA";"5.5";"kW";"380";"11";"50";"4";"1470";"6208";"6206";"132M";"0";"3";;;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Horizontal"
"1869";"EMO001062";"ABB";;"M2BA";"11";"kW";"380";"22";"50";"4";"1445";;;"160";"0";"3";;;"55";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Horizontal"
"1870";"EMO002070";"TECO";"7787140023";"AEEB";"45";"kW";"380";"93";"50";"4";"1465";"6313";"6213";"225S";"0";"3";;;"55";"F";;"Delta";"Available";;"0";"0";"0";"0";"225";"0";"Internal";"V/H"
"1871";"EMO001058";"WAM";"5116408";"MT";"1.1";"kW";"380";"2.6";"50";"2";"2850";;;;"0";"3";"0.84";;"55";"F";;;"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1872";"EMO001052";"NORD";;"SK";"7.5";"kW";"380";"13.4";"50";"4";"1460";;;"132M";"0";"3";"0.77";;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Vertical"
"1873";"MGM000998";"Nord";"36812781";"SK";"7.5";"kW";"380";"13.4";"50";"4";"1460";;;"132M";"0";"3";"0.77";;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Vertical"
"1874";"EMO001059";"Siemens";"800023172446/001";"3-3FA4";"7.5";"kW";"380";"16.2";"50";"4";"1435";"6208";"6208";"132M";"0";"3";;;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Vertical"
"1875";"EMO000431";"SEW";"60.01094685.01.0001.06.3.M6";"FA87/G DV132S4";"7.5";"kW";"380";"13.4";"50";"4";"1460";;;"132M";"0";"3";"0.77";;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Vertical"
"1876";"EMO001954";"ABB";"1010309";"M2BA";"15";"kW";"380";"29.5";"50";"4";"1450";"6309";"6309";"160L";"0";"3";"0.85";;"55";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Horizontal"
"1877";"EMO001057";"SEW";"201806000000000000000";"RX71D";"3";"kW";"380";"6";"50";"4";"1400";;;"100L";"0";"3";"0.83";;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"100";"0";"Internal";"Horizontal"
"1878";"EMO001056";"TECO";"P9524661";"AEVB";"3";"kW";"380";"7.1";"50";"4";"1400";"6206";"6305";"100L";"0";"3";;;"55";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"100";"0";"Internal";"Vertical"
"1879";"EMO001055";"ABB";"190680450";;"5";"HP";"380";"8.1";"50";"4";"1430";"6307";"6306";"112M";"0";"3";;;"55";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"112";"0";"Internal";"Vertical"
"1880";"EMO005155";"SIEMENS";"JKD-3004756247.01.001";"1LE0001-1EB4";"22";"kW";"380";"43";"50";"4";"1480";"6210";"6210";"180L";"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";
"1881";"EMO005156";"SIEMENS";"JKD-3004756247.02.001";"1LE0001 – 2BB2";"45";"kW";"380";"84";"50";"4";"1480";"6213";"6213";"225M";"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";
"1882";"EMO005062";"ABB";"4671979";"NMI 400L4A BAS";"900";"kW";"3000";"206";"50";"4";"1450";"6226";"6220";;"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1883";"EMO005063";"ABB";"4671980";"NMI 400L4A BAS";"900";"kW";"3000";"206";"50";"4";"1450";"6226";"6220";;"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1884";"EMO005064";"WEG";"1048266484";"W20 – AL 100 L - -04";"3";"kW";"380";"6.35";"50";"4";"1400";"6206";"6205";;"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1885";"EMO005065";"WEG";"1045525141";"W20 – AL 100 L - -04";"3";"kW";"380";"6.35";"50";"4";"1400";"6206";"6205";;"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1886";"EMO005066";"ABB";"3GIC19100700515003";"M2BAX 200 MLB 6";"22";"kW";"380";"46.7";"50";"6";"985";"6212";"6209";;"55";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1887";"EMO005067";"ABB";"3GIC19100700515002";"M2BAX 200 MLB 6";"22";"kW";"380";"46.7";"50";"6";"985";"6212";"6209";;"55";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1888";"EMO005068";"ABB";"3GIC19110701975002";"M3BP 355 LK B 8";"315";"kW";"380";"612";"50";"8";"735";"6322";"6316";;"100";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"External";"Horizontal"
"1889";"EMO005070";"ABB";"3GIC191012033760002";"M3BP 100LD4";"3";"kW";"380";"6.3";"50";"4";"1480";"6206";"6205";;"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1890";"EMO005069";"ABB";"3GIC19110701975001";"M3BP 355 LK B 8";"315";"kW";"380";"612";"50";"8";"745";"6322";"6316";;"100";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"External";"Horizontal"
"1891";"EMO005071";"ABB";"3GIC191012033760001";"M3BP 100LD4";"3";"kW";"380";"6.3";"50";"4";"1470";"6206";"6205";;"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1892";"MGM000948";"SIEMENS";"NYU 1902/9990044-003";"Z149 – LE 160 MF 4E";"11";"kW";"380";"21";"50";"4";"1470";;;;"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"MGM"
"1893";"MGM000945";"SIEMENS";"NYU 1902/9990043-004";"D169 – LES 180 ZL J4E";"22";"kW";"380";"42";"50";"4";"1480";;;;"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"MGM"
"1894";"MGM000946";"SIEMENS";"NYU 1902/9990044-001";"Z149 – LE 160 MF 4E";"11";"kW";"380";"21";"50";"4";"1480";;;;"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"MGM"
"1895";"MGM000950";"SIEMENS";"NYU 1902/9990044-002";"Z149 – LE 160 MF 4E";"11";"kW";"380";"21";"50";"4";"1480";;;;"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"MGM"
"1896";"EMO005072";"MARATHON";"WX11007978-2002J";"LVF 250M -4";"55";"kW";"380";"104";"50";"4";"1475";"6314";"6314";;"65";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"External";"Horizontal"
"1897";"EMO005074";"ECA";"18067025";"G 250A";"0.55";"kW";"380";"1";"50";"4";"1480";;;;"0";"3";;;"55";"F";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1898";"EMO005073";"MARATHON";"WX11007978-2001J";"LVF 250M -4";"55";"kW";"380";"104";"50";"4";"1475";"6314";"6314";;"65";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"External";"Horizontal"
"1899";"EMO005075";"ECA";"18067026";"G 250A";"0.55";"kW";"380";"1";"50";"4";"1480";;;;"0";"3";;;"55";"F";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1900";"EMO005076";"SIEMENS";"LMN1803/800016963970/001";"1LE0001 – 0EB4";"1.5";"kW";"380";"3.45";"50";"4";"1480";"6205";"6205";"90L";"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1901";"EMO005077";"SIEMENS";"LMN1809/800018095944/002";"1LE0001 – 0EB4";"1.5";"kW";"380";"3.45";"50";"4";"1480";"6205";"6205";"90L";"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1902";"EMO005078";"MARATHON";"WX11007978-3005J";"SCA 280MA04";"90";"kW";"380";"167";"50";"4";"1475";"6317";"6317";;"75";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1903";"EMO005079";"MARATHON";"WX11007978-3002J";"SCA 280MA04";"90";"kW";"380";"167";"50";"4";"1475";"6317";"6317";;"75";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1904";"MGM001050";"SEW EURODRIVE";"B1694665";"K86 DV/12";"1.2/2";"kW";"380";"4.5/5.6";"50";"8P/4P";"7.5/15";;;;"0";"3";;;"55";"B";"S1";"Start Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1905";"EMO005088";"NORD";"332111570";"SK";"0.55";"kW";"380";"1.5";"50";"4P";"1480";;;;"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1906";"EMO004955";"TECO";"P920493100";"AEBAO";"11";"kW";"380";"22.6";"50";"4";"1460";"6309";"6307";"160 M";"0";"3";;;"54";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1907";"EMO003883";"ABB";"3364738";"M2BA 315 SM";"132";"kW";"380";"242";"50";"4";"1486";"6319";"6316";"315 S";"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1908";"EMO003892";"STORMBERG";"3165178";"HXUR";"45";"kW";"380";"90";"50";"4";"1472";"6316";"6213";"225 S";"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1909";"EMO005154";"MARATHON";"WX 11008545-4001";"SCA 250 MA 04";"55";"kW";"380";"103";"50";"4";"1480";"6314";"6314";"250 M";"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1910";"EMO005083";"MARATHON";"WX11007928-1007";"SCA 225S-04";"37";"kW";"380";"69.7";"50";"4";"1475";"6313";"6213";"225 S";"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1911";"EMO005084";"MARATHON";"WX11007928-1002";"SCA 225S-04";"37";"kW";"380";"69.7";"50";"4";"1475";"6313";"6213";"225 S";"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1912";"EMO003540";"TECO";"D840";"AEJT";"300";"kW";"3000";"75";"50";"6";"985";"NU330";"6322";"400A";"0";"3";;;"55";"F";"S1";"Start";"Available";;"0";"0";"800";"710";"400";"0";"Internal";"Horizontal"
"1913";"EMO002088";"TECO";"R 301311";"AEEBKB";"22";"kW";"380";"45.9";"50";"6";"980";"6312";"6212";"200L";"55";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"305";"318";"200";"0";"Internal";"Horizontal"
"1914";"EMO002045";"ABB";"141005-AB-01";"MBT";"5.5";"kW";"380";"11";"50";"4";"1420";;;"132S";"0";"3";;;"55";"B";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Horizontal"
"1915";"EMO003309";"JODDAR";"33683";;"7.5";"kW";"380";"15.5";"50";"6";"950";;;"160";"42";"3";;;"54";"E";"S1";"Delta";"Not Available";;"0";"0";"310";"254";"160";"0";"Internal";"Horizontal"
"1916";"EMO003218";"SEW";"35.01002209.01";"R77";"0.8/2";"kW";"380";"2.9/5.56";"50";"4";"850-2650";;;"100L";"0";"3";"0.66";;"54";"F";"S3";;"Not Available";;"0";"0";"0";"0";"100";"0";"Internal";"Vertical"
"1917";"EMO002807";"SEW EURODRIVE
";"35.7798244401.0001";"RF 17";"0.25";"kW";"380";"1.27";"50";"4";"1300";;;;"0";"3";"0.81";;"55";"F";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1918";"EMO002834";"SEW EURODRIVE
";"35.7798244401.0001";"RF 17";"0.25";"kW";"380";"1.27";"50";"4";"1300";;;;"0";"3";"0.81";;"55";"F";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1919";"EMO002938";"CGE";"19051-267";"C 100L 2";"3";"kW";"380";"6.4";"50";"2";"2900";;;;"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1920";"EMO002918";"TECO";"C56107-1";"AEEB-YM";"130";"kW";"380";"250";"50";"6";"970";"NU320";"6316";"315M";"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"0";"0";"315";"0";"Internal";"Horizontal"
"1921";"EMO004984";"STROMBERG";"8623 MP";"HXUR";"22";"kW";"380";"43";"50";"4";"1460";"6310";"6309";"180 L";"0";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"279";"279";"180";"0";"Internal";"Horizontal"
"1922";"EMO003961";"TOSHIBA";"E207470HF";"IDF-CHKW11";"450";"kW";"420";"760";"50";"6";"1000/1200";"6228";"6228";"400 H";"0";"3";;;"55";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1923";"EMO001053";"TECO";"IJ29154";"AEEB";"11";"kW";"380";"22.1";"50";"2";"2880";"6309";"6307";"160 M";"0";"3";;;"54";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1924";"EMO000915";"ABB";;"MBT 160M";"11";"kW";"380";"23";"50";"4";"1475";;;"160 M";"0";"3";;;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1925";"EMO000904";"ABB";;"MBT 160M";"11";"kW";"380";"23";"50";"4";"1475";;;"160 M";"0";"3";;;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1926";"MGM000123";"ASGEN";"358904";"225M/4";"45";"kW";"380";"83";"50";"4";"1470";;;"225M";"0";"3";;;"55";"F";"S1";;"Available";;"0";"0";"0";"0";"225";"0";"Internal";"Horizontal"
"1927";"EMO003938";"BEVI";"AK 054605";"391EL90L4";"1.5";"kW";"380";"3.3";"50";"4";"1450";;;"90L";"0";"3";"1.00";;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"90";"0";"Internal";"Vertical"
"1928";"EMO003937";"HOYER";"SH5916244622";"HMC3 160M-4";"11";"kW";"380";"21";"50";"4";"1470";;;"160M";"0";"3";"1.00";;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Horizontal"
"1929";"EMO003467";"TOSHIBA";"E128690HF";"IDF-CHK11";"225";"kW";;"400 375";"50";"6";"1150 1380";"6220";"6220";"315 H";"0";"3";;;"44";"F";"S1";;"Available";;"0";"0";"0";"0";"315";"0";;"Horizontal"
"1930";"EMO003468";"TOSHIBA";"E128700HF";"IDF-CHK11";"225";"kW";;"400 375";"50";"6";"1150 1380";"6220";"6220";"315 H";"0";"3";;;"44";"F";"S1";;"Available";;"0";"0";"0";"0";"315";"0";;"Horizontal"
"1931";"EMO002672";"TOSHIBA";"D128210ML";"ICD-CHK M11";"263";"kW";"310/350";"600/530";"50";"6";"300/1351";"6230";"6230";;"0";"3";;;"44";"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1932";"EMO002796";"TOSHIBA";"24152082";"IK-FCKLAW21";"3.7";"kW";"380";"8.5 6.4";"50";"4";"1410";"6207";"6305";;"0";"3";;;"44";"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1933";"EMO001026";"RELIANCE";"07KL438027-AL-RX";"L36987";"150";"kW";"460";"583";"50";"4";"1187";"6219";"6216";;"0";"3";;;;"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1934";"MGM000800";"Tunglee";;"R";"0.37";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1935";"MGM000619";"Tunglee";"T19616101";"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1936";"EMO003459";"RELIANCE";"30KL438025-ZN";"L4034Z";"220";"kW";"460";"349";"50";"2";"2000";"6219";"6316";;"0";"3";;;"55";"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1937";"MGM000653";"Tunglee";;"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1938";"MGM000620";"Tunglee";"T18430101";"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1939";"MGM000621";"Tunglee";"T13P3101";"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1940";"MGM000622";"Tunglee";"T18M07103";"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1941";"EMO001028";"RELIANCE";"IVM438027-AL-RX";"P";"375";"kW";"460";"583";"50";"4";"1187";"6220";"6220";;"0";"3";;;;"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1942";"MGM000625";"Tunglee";"14K06104";"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1943";"MGM000626";"Tunglee";"T15K12101";"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1944";"MGM000888";"Tunglee";;"Motor Dibongkar";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1945";"MGM000627";"Tunglee";"HN0588058";"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1946";"MGM000628";"Tunglee";"T13P3101";"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1947";"MGM000629";"Tunglee";;"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1948";"EMO001029";"RELIANCE";"GVM438027-AL-RX";"P";"375";"kW";"460";"583";"50";"4";"1187";"6220";"6220";;"0";"3";;;;"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1949";"MGM000630";"Tunglee";;"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1950";"EMO001032";"RELIANCE";"GVM438027-AL-RX";"L288ZZ";"75";"kW";"460";"124";"50";"4";"1160";"6311";"6311";;"0";"3";;;;"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1951";"EMO003365";"ASEA";"282";;"11";"kW";"380";"23";"50";"4";"1450";;;;"0";"3";;;"54";"E";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1952";"MGM000632";"Tunglee";;"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1953";"EMO001033";"RELIANCE";"13KL438027-QX";"L3698Z";"150";"kW";"460";"240";"50";"4";"1175";"6219";"6216";;"0";"3";;;;"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1954";"MGM000633";"Tunglee";;"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1955";"MGM000634";"Tunglee";;"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1956";"MGM000635";"Tunglee";;"R";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1957";"EMO001034";"RELIANCE";"14KL438027-QX";"L3698Z";"150";"kW";"460";"240";"50";"4";"1175";"6219";"6216";;"0";"3";;;;"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1958";"MGM000991";"Tunglee";;"R";"0.37";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1959";"MGM000637";"Tunglee";;"R";"0.4";"kW";"380";"1.1";;"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1960";"EMO001035";"RELIANCE";"15KL438027-QX";"L3698Z";"150";"kW";"460";"240";;"4";"1175";"6219";"6216";;"0";"3";;;;"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1961";"MGM000638";"Tunglee";;"R";"0.4";"kW";"380";"1.1";;"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1962";"MGM000640";"Tunglee";;"R";"0.4";"kW";"380";"1.1";;"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1963";"EMO002837";"RELIANCE";"10KL438027-QX";"L216Z";"7.5";"kW";"460";"12.6";;"2";"3560";"6206";"6208";;"0";"3";;;;"F";"S1";"Inverter";"Not Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1964";"EMO001031";"RELIANCE";"9KL438027-QX";"L288ZZ";"75";"kW";"460";"124";;"4";"1160";"6311";"6311";;"0";"3";;;;"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1965";"EMO001030";"RELIANCE";"10KL438027-QX";"L3203Z";"110";"kW";"460";"180";"50";"4";"1170";"6314";"6313";;"0";"3";;;;"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1966";"MGM000497";"Tunglee";;"R";"0.55";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1967";"EMO002969";"ABB";"576";"M2AA";"37";"kW";"380";"71";;"4";"1475";"6312";"6210";"200 L";"55";"3";;;"55";"F";"S1";"Delta";"Available";;"0";"0";"260";"318";"200";"0";;"Horizontal"
"1968";"EMO001037";"RELIANCE";"18KL438027-QX";"L3203Z";"110";"kW";"460";"180";"50";"4";"1170";"6314";"6313";;"0";"3";;;;"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1969";"EMO003934";"TOSHIBA";"43";"IKK";"11";"kW";"460";"19.5";"50";"4";"1750 2100";"6310";"6208";;"0";"3";;;"44";"F";"S1";"Inverter";"Not Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1970";"MGM000481";"Sumitomo";"M5064051";"IC-F/FB-B8";"5.5";"kW";"380";"11.5";"50";"4";"1410";"6206";"6206";"F132S";"0";"3";;;"44";"B";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Vertical"
"1971";"MGM000475";"Tunglee";;"R";"0.4";"kW";"380";"1.1";"60";"4";"1400";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1972";"EMO001023";"RELIANCE";"3VM438027-AL-RX";"P";"530";"kW";"460";"809";"50";"4";"1186";"6220";"6220";;"0";"3";;;;"F";"S1";"Inverter";"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
